ID,Type,Price,Quantity,Timestamp
9299,V,49.65,940,2026-06-24 04:25:52
9300,C,54.69,290,2026-06-24 04:25:56
9301,V,37.74,670,2026-06-24 04:26:01
9302,V,29.01,390,2026-06-24 04:26:03
9303,C,78.99,410,2026-06-24 04:26:07
9304,V,72.11,880,2026-06-24 04:26:11
9305,C,44.37,480,2026-06-24 04:26:14
9306,C,62.88,850,2026-06-24 04:26:18
9307,V,88.22,760,2026-06-24 04:26:19
9308,C,88.37,100,2026-06-24 04:26:22
9309,V,23.48,660,2026-06-24 04:26:27
9310,V,70.18,850,2026-06-24 04:26:30
9311,V,67.0,860,2026-06-24 04:26:33
9312,V,12.3,560,2026-06-24 04:26:38
9313,C,60.94,420,2026-06-24 04:26:41
9314,C,50.89,160,2026-06-24 04:26:43
9315,V,32.55,380,2026-06-24 04:26:47
9316,C,21.12,290,2026-06-24 04:26:50
9317,C,66.12,590,2026-06-24 04:26:55
9318,C,17.19,70,2026-06-24 04:26:57
9319,V,55.73,120,2026-06-24 04:27:01
9320,V,13.21,970,2026-06-24 04:27:02
9321,C,66.34,510,2026-06-24 04:27:06
9322,C,86.06,250,2026-06-24 04:27:09
9323,C,30.32,940,2026-06-24 04:27:14
9324,C,36.72,450,2026-06-24 04:27:17
9325,C,55.48,850,2026-06-24 04:27:22
9326,C,51.54,330,2026-06-24 04:27:24
9327,V,27.08,870,2026-06-24 04:27:29
9328,V,19.39,620,2026-06-24 04:27:33
9329,V,53.61,460,2026-06-24 04:27:35
9330,C,67.0,20,2026-06-24 04:27:37
9331,V,18.93,480,2026-06-24 04:27:40
9332,V,68.18,890,2026-06-24 04:27:45
9333,V,87.53,560,2026-06-24 04:27:46
9334,V,68.65,990,2026-06-24 04:27:48
9335,C,30.62,300,2026-06-24 04:27:51
9336,C,70.89,100,2026-06-24 04:27:54
9337,C,59.46,300,2026-06-24 04:27:55
9338,V,27.83,270,2026-06-24 04:28:00
9339,V,41.42,780,2026-06-24 04:28:01
9340,C,36.78,300,2026-06-24 04:28:04
9341,C,33.15,430,2026-06-24 04:28:07
9342,C,42.66,180,2026-06-24 04:28:08
9343,V,25.44,610,2026-06-24 04:28:12
9344,V,29.25,220,2026-06-24 04:28:14
9345,C,19.7,290,2026-06-24 04:28:17
9346,V,94.64,600,2026-06-24 04:28:20
9347,V,78.75,270,2026-06-24 04:28:23
9348,C,77.29,120,2026-06-24 04:28:25
9349,C,39.58,810,2026-06-24 04:28:30
9350,C,93.67,670,2026-06-24 04:28:35
9351,V,88.91,480,2026-06-24 04:28:38
9352,C,35.32,460,2026-06-24 04:28:40
9353,V,26.96,580,2026-06-24 04:28:44
9354,C,81.23,430,2026-06-24 04:28:47
9355,C,68.83,540,2026-06-24 04:28:50
9356,C,70.78,710,2026-06-24 04:28:54
9357,C,49.43,540,2026-06-24 04:28:55
9358,C,60.77,380,2026-06-24 04:28:58
9359,C,45.12,740,2026-06-24 04:29:03
9360,C,91.64,740,2026-06-24 04:29:07
9361,C,94.87,280,2026-06-24 04:29:10
9362,C,62.0,390,2026-06-24 04:29:11
9363,V,30.3,20,2026-06-24 04:29:12
9364,V,35.62,250,2026-06-24 04:29:17
9365,C,77.12,800,2026-06-24 04:29:22
9366,C,37.69,560,2026-06-24 04:29:24
9367,C,33.47,620,2026-06-24 04:29:29
9368,C,63.85,480,2026-06-24 04:29:34
9369,C,28.44,550,2026-06-24 04:29:38
9370,V,28.56,40,2026-06-24 04:29:40
9371,V,80.17,820,2026-06-24 04:29:44
9372,C,72.14,710,2026-06-24 04:29:45
9373,V,57.42,610,2026-06-24 04:29:50
9374,V,70.61,30,2026-06-24 04:29:55
9375,C,87.45,770,2026-06-24 04:29:59
9376,C,22.9,310,2026-06-24 04:30:02
9377,V,57.51,60,2026-06-24 04:30:03
9378,C,22.94,190,2026-06-24 04:30:07
9379,C,75.25,580,2026-06-24 04:30:08
9380,C,69.13,320,2026-06-24 04:30:09
9381,C,22.31,830,2026-06-24 04:30:13
9382,C,50.45,760,2026-06-24 04:30:17
9383,C,65.59,830,2026-06-24 04:30:18
9384,C,12.06,630,2026-06-24 04:30:20
9385,C,18.56,290,2026-06-24 04:30:23
9386,C,24.04,440,2026-06-24 04:30:28
9387,C,85.26,140,2026-06-24 04:30:29
9388,C,82.16,660,2026-06-24 04:30:31
9389,V,83.56,330,2026-06-24 04:30:36
9390,V,96.11,370,2026-06-24 04:30:41
9391,C,71.73,290,2026-06-24 04:30:46
9392,V,49.3,680,2026-06-24 04:30:47
9393,C,78.08,930,2026-06-24 04:30:49
9394,C,56.76,720,2026-06-24 04:30:54
9395,C,64.99,340,2026-06-24 04:30:59
9396,V,92.83,430,2026-06-24 04:31:04
9397,C,56.91,970,2026-06-24 04:31:09
9398,V,65.28,710,2026-06-24 04:31:14
9399,C,66.97,290,2026-06-24 04:31:18
9400,C,46.87,410,2026-06-24 04:31:23
9401,V,67.87,750,2026-06-24 04:31:26
9402,V,79.96,940,2026-06-24 04:31:28
9403,C,57.01,1000,2026-06-24 04:31:33
9404,C,75.32,80,2026-06-24 04:31:38
9405,V,33.67,230,2026-06-24 04:31:42
9406,V,54.1,830,2026-06-24 04:31:46
9407,V,39.48,150,2026-06-24 04:31:50
9408,V,48.8,160,2026-06-24 04:31:51
9409,V,65.04,1000,2026-06-24 04:31:53
9410,C,27.64,880,2026-06-24 04:31:58
9411,V,56.17,590,2026-06-24 04:32:02
9412,V,21.59,600,2026-06-24 04:32:04
9413,V,23.51,680,2026-06-24 04:32:09
9414,C,20.42,660,2026-06-24 04:32:10
9415,C,34.79,700,2026-06-24 04:32:12
9416,C,63.69,750,2026-06-24 04:32:15
9417,V,14.25,290,2026-06-24 04:32:20
9418,C,50.76,440,2026-06-24 04:32:25
9419,C,44.91,350,2026-06-24 04:32:27
9420,C,80.92,240,2026-06-24 04:32:29
9421,V,30.08,950,2026-06-24 04:32:31
9422,C,11.17,140,2026-06-24 04:32:33
9423,C,38.02,550,2026-06-24 04:32:36
9424,V,77.48,280,2026-06-24 04:32:40
9425,V,60.32,510,2026-06-24 04:32:45
9426,V,68.28,710,2026-06-24 04:32:46
9427,C,68.95,80,2026-06-24 04:32:48
9428,V,12.33,600,2026-06-24 04:32:51
9429,V,90.21,1000,2026-06-24 04:32:55
9430,C,19.22,270,2026-06-24 04:33:00
9431,C,65.79,690,2026-06-24 04:33:01
9432,V,98.87,70,2026-06-24 04:33:05
9433,C,10.45,270,2026-06-24 04:33:08
9434,C,71.81,990,2026-06-24 04:33:12
9435,V,14.77,730,2026-06-24 04:33:15
9436,C,69.15,20,2026-06-24 04:33:18
9437,V,70.48,360,2026-06-24 04:33:19
9438,C,83.9,570,2026-06-24 04:33:22
9439,C,17.11,680,2026-06-24 04:33:27
9440,V,67.82,810,2026-06-24 04:33:30
9441,V,79.63,480,2026-06-24 04:33:31
9442,C,24.61,410,2026-06-24 04:33:32
9443,C,94.58,710,2026-06-24 04:33:37
9444,C,72.26,30,2026-06-24 04:33:42
9445,C,93.84,810,2026-06-24 04:33:45
9446,C,66.83,570,2026-06-24 04:33:49
9447,C,67.51,560,2026-06-24 04:33:51
9448,V,88.11,140,2026-06-24 04:33:52
9449,C,55.07,880,2026-06-24 04:33:56
9450,C,70.32,160,2026-06-24 04:33:58
9451,V,10.9,420,2026-06-24 04:33:59
9452,V,78.8,980,2026-06-24 04:34:01
9453,V,41.73,890,2026-06-24 04:34:02
9454,V,71.27,170,2026-06-24 04:34:04
9455,V,59.5,400,2026-06-24 04:34:07
9456,V,83.09,290,2026-06-24 04:34:10
9457,C,23.07,860,2026-06-24 04:34:11
9458,C,93.81,140,2026-06-24 04:34:12
9459,C,88.89,750,2026-06-24 04:34:14
9460,C,47.5,760,2026-06-24 04:34:15
9461,C,71.7,260,2026-06-24 04:34:16
9462,C,72.92,190,2026-06-24 04:34:19
9463,V,33.92,760,2026-06-24 04:34:22
9464,C,27.35,410,2026-06-24 04:34:27
9465,C,63.15,770,2026-06-24 04:34:28
9466,C,50.09,740,2026-06-24 04:34:31
9467,C,26.62,290,2026-06-24 04:34:33
9468,C,95.14,240,2026-06-24 04:34:34
9469,V,26.72,230,2026-06-24 04:34:38
9470,V,95.05,250,2026-06-24 04:34:41
9471,C,10.86,120,2026-06-24 04:34:44
9472,V,59.48,690,2026-06-24 04:34:47
9473,V,31.67,800,2026-06-24 04:34:49
9474,C,35.92,560,2026-06-24 04:34:52
9475,C,92.47,950,2026-06-24 04:34:56
9476,V,37.5,170,2026-06-24 04:35:00
9477,V,36.14,510,2026-06-24 04:35:03
9478,V,30.38,670,2026-06-24 04:35:04
9479,V,20.26,470,2026-06-24 04:35:05
9480,V,27.26,50,2026-06-24 04:35:08
9481,V,71.08,130,2026-06-24 04:35:10
9482,V,71.84,880,2026-06-24 04:35:12
9483,C,93.27,880,2026-06-24 04:35:16
9484,C,86.51,790,2026-06-24 04:35:21
9485,V,62.52,960,2026-06-24 04:35:22
9486,V,22.89,550,2026-06-24 04:35:26
9487,V,18.57,760,2026-06-24 04:35:28
9488,C,97.95,740,2026-06-24 04:35:33
9489,V,51.6,490,2026-06-24 04:35:34
9490,C,51.77,140,2026-06-24 04:35:39
9491,V,88.4,470,2026-06-24 04:35:44
9492,V,10.83,160,2026-06-24 04:35:48
9493,C,64.57,230,2026-06-24 04:35:51
9494,V,25.12,890,2026-06-24 04:35:56
9495,V,97.19,380,2026-06-24 04:35:58
9496,C,47.14,500,2026-06-24 04:36:00
9497,C,58.72,170,2026-06-24 04:36:03
9498,V,88.98,270,2026-06-24 04:36:07
9499,C,46.3,330,2026-06-24 04:36:08
9500,C,85.23,180,2026-06-24 04:36:10
9501,V,19.23,340,2026-06-24 04:36:14
9502,C,77.45,460,2026-06-24 04:36:17
9503,C,27.53,290,2026-06-24 04:36:20
9504,V,62.14,800,2026-06-24 04:36:24
9505,C,12.4,240,2026-06-24 04:36:28
9506,C,26.81,780,2026-06-24 04:36:31
9507,V,38.33,900,2026-06-24 04:36:35
9508,C,74.12,130,2026-06-24 04:36:37
9509,C,26.53,910,2026-06-24 04:36:38
9510,C,81.81,720,2026-06-24 04:36:40
9511,V,45.21,380,2026-06-24 04:36:44
9512,V,95.11,750,2026-06-24 04:36:48
9513,V,88.5,310,2026-06-24 04:36:52
9514,C,71.71,510,2026-06-24 04:36:57
9515,C,10.72,350,2026-06-24 04:37:02
9516,V,79.74,160,2026-06-24 04:37:03
9517,C,50.27,740,2026-06-24 04:37:05
9518,V,77.95,580,2026-06-24 04:37:08
9519,V,54.01,210,2026-06-24 04:37:10
9520,V,47.45,220,2026-06-24 04:37:14
9521,V,91.38,580,2026-06-24 04:37:18
9522,C,67.64,610,2026-06-24 04:37:22
9523,V,35.7,40,2026-06-24 04:37:24
9524,C,77.31,450,2026-06-24 04:37:26
9525,V,22.67,280,2026-06-24 04:37:30
9526,C,76.95,560,2026-06-24 04:37:33
9527,C,96.84,840,2026-06-24 04:37:38
9528,V,76.7,820,2026-06-24 04:37:40
9529,C,95.74,40,2026-06-24 04:37:44
9530,V,15.18,720,2026-06-24 04:37:47
9531,C,68.06,740,2026-06-24 04:37:50
9532,C,42.81,870,2026-06-24 04:37:53
9533,V,91.35,180,2026-06-24 04:37:58
9534,C,83.75,740,2026-06-24 04:38:02
9535,V,19.75,430,2026-06-24 04:38:03
9536,V,19.84,450,2026-06-24 04:38:04
9537,C,50.88,320,2026-06-24 04:38:09
9538,V,59.83,930,2026-06-24 04:38:11
9539,V,68.23,760,2026-06-24 04:38:13
9540,C,49.27,840,2026-06-24 04:38:15
9541,C,27.89,330,2026-06-24 04:38:18
9542,C,19.33,370,2026-06-24 04:38:21
9543,C,61.32,170,2026-06-24 04:38:22
9544,V,92.14,130,2026-06-24 04:38:23
9545,C,89.3,550,2026-06-24 04:38:24
9546,C,78.2,800,2026-06-24 04:38:26
9547,C,73.3,710,2026-06-24 04:38:29
9548,C,36.54,80,2026-06-24 04:38:32
9549,C,25.33,430,2026-06-24 04:38:33
9550,C,83.22,770,2026-06-24 04:38:36
9551,C,70.17,570,2026-06-24 04:38:38
9552,C,53.02,20,2026-06-24 04:38:40
9553,V,16.5,50,2026-06-24 04:38:44
9554,V,82.85,400,2026-06-24 04:38:47
9555,C,75.34,710,2026-06-24 04:38:50
9556,C,33.19,700,2026-06-24 04:38:54
9557,V,35.86,140,2026-06-24 04:38:55
9558,V,29.64,220,2026-06-24 04:39:00
9559,V,37.66,260,2026-06-24 04:39:01
9560,V,34.3,250,2026-06-24 04:39:05
9561,C,36.14,800,2026-06-24 04:39:07
9562,V,50.94,940,2026-06-24 04:39:11
9563,V,57.54,130,2026-06-24 04:39:12
9564,V,67.38,560,2026-06-24 04:39:13
9565,C,15.11,720,2026-06-24 04:39:17
9566,V,22.81,910,2026-06-24 04:39:18
9567,C,60.65,800,2026-06-24 04:39:21
9568,C,94.84,40,2026-06-24 04:39:26
9569,C,10.01,340,2026-06-24 04:39:29
9570,V,95.39,120,2026-06-24 04:39:33
9571,C,42.68,810,2026-06-24 04:39:36
9572,V,13.6,440,2026-06-24 04:39:39
9573,C,12.21,490,2026-06-24 04:39:44
9574,C,94.31,720,2026-06-24 04:39:46
9575,V,42.51,250,2026-06-24 04:39:47
9576,V,63.33,170,2026-06-24 04:39:52
9577,V,27.33,980,2026-06-24 04:39:54
9578,C,35.81,790,2026-06-24 04:39:55
9579,C,99.5,860,2026-06-24 04:39:56
9580,C,23.33,940,2026-06-24 04:39:57
9581,C,12.64,670,2026-06-24 04:39:58
9582,V,25.75,570,2026-06-24 04:40:01
9583,V,58.38,120,2026-06-24 04:40:06
9584,V,22.56,650,2026-06-24 04:40:09
9585,V,96.03,530,2026-06-24 04:40:13
9586,C,73.05,950,2026-06-24 04:40:16
9587,V,59.48,280,2026-06-24 04:40:20
9588,C,52.23,340,2026-06-24 04:40:25
9589,V,37.09,710,2026-06-24 04:40:27
9590,C,16.5,830,2026-06-24 04:40:31
9591,C,41.3,20,2026-06-24 04:40:35
9592,C,94.44,850,2026-06-24 04:40:37
9593,V,11.81,50,2026-06-24 04:40:42
9594,C,58.84,70,2026-06-24 04:40:45
9595,V,20.65,410,2026-06-24 04:40:47
9596,C,20.21,760,2026-06-24 04:40:50
9597,V,20.04,620,2026-06-24 04:40:55
9598,C,74.13,420,2026-06-24 04:40:56
9599,V,92.27,990,2026-06-24 04:40:59
9600,C,40.01,590,2026-06-24 04:41:00
9601,C,17.93,390,2026-06-24 04:41:05
9602,V,54.0,10,2026-06-24 04:41:10
9603,V,11.19,700,2026-06-24 04:41:14
9604,V,74.6,980,2026-06-24 04:41:17
9605,C,42.32,190,2026-06-24 04:41:19
9606,C,80.18,690,2026-06-24 04:41:20
9607,C,90.52,170,2026-06-24 04:41:24
9608,V,76.46,240,2026-06-24 04:41:27
9609,C,31.61,760,2026-06-24 04:41:30
9610,C,55.68,640,2026-06-24 04:41:32
9611,V,50.36,570,2026-06-24 04:41:34
9612,C,75.29,390,2026-06-24 04:41:36
9613,V,54.57,930,2026-06-24 04:41:38
9614,V,52.98,700,2026-06-24 04:41:42
9615,V,86.98,310,2026-06-24 04:41:47
9616,V,31.3,330,2026-06-24 04:41:48
9617,V,18.7,140,2026-06-24 04:41:49
9618,V,57.62,870,2026-06-24 04:41:54
9619,C,23.63,20,2026-06-24 04:41:56
9620,V,98.72,920,2026-06-24 04:41:59
9621,V,33.08,430,2026-06-24 04:42:00
9622,C,81.79,310,2026-06-24 04:42:04
9623,V,76.24,730,2026-06-24 04:42:09
9624,C,54.7,770,2026-06-24 04:42:11
9625,C,76.92,700,2026-06-24 04:42:13
9626,C,36.55,420,2026-06-24 04:42:18
9627,C,76.71,890,2026-06-24 04:42:23
9628,V,48.21,800,2026-06-24 04:42:26
9629,V,70.54,360,2026-06-24 04:42:30
9630,C,72.89,510,2026-06-24 04:42:31
9631,V,11.25,990,2026-06-24 04:42:33
9632,C,95.85,650,2026-06-24 04:42:36
9633,C,71.27,420,2026-06-24 04:42:40
9634,C,12.06,440,2026-06-24 04:42:41
9635,C,81.34,540,2026-06-24 04:42:42
9636,C,86.03,260,2026-06-24 04:42:43
9637,V,41.83,600,2026-06-24 04:42:44
9638,C,51.88,400,2026-06-24 04:42:47
9639,V,24.8,730,2026-06-24 04:42:51
9640,V,46.53,780,2026-06-24 04:42:53
9641,V,13.31,350,2026-06-24 04:42:54
9642,V,45.6,860,2026-06-24 04:42:55
9643,C,83.66,580,2026-06-24 04:42:58
9644,V,44.9,540,2026-06-24 04:43:02
9645,C,65.31,870,2026-06-24 04:43:06
9646,V,73.81,870,2026-06-24 04:43:07
9647,V,86.39,780,2026-06-24 04:43:10
9648,C,96.38,930,2026-06-24 04:43:11
9649,C,89.37,160,2026-06-24 04:43:12
9650,V,17.17,500,2026-06-24 04:43:17
9651,C,15.9,510,2026-06-24 04:43:18
9652,V,90.08,990,2026-06-24 04:43:20
9653,V,47.26,190,2026-06-24 04:43:23
9654,V,20.37,410,2026-06-24 04:43:28
9655,V,87.48,900,2026-06-24 04:43:29
9656,C,21.83,540,2026-06-24 04:43:34
9657,C,88.27,610,2026-06-24 04:43:37
9658,C,58.32,10,2026-06-24 04:43:42
9659,V,25.14,230,2026-06-24 04:43:47
9660,C,81.0,780,2026-06-24 04:43:52
9661,V,69.44,390,2026-06-24 04:43:53
9662,C,61.56,340,2026-06-24 04:43:58
9663,V,99.55,940,2026-06-24 04:44:00
9664,V,14.15,970,2026-06-24 04:44:02
9665,C,93.42,200,2026-06-24 04:44:07
9666,C,15.54,750,2026-06-24 04:44:10
9667,V,35.24,570,2026-06-24 04:44:15
9668,V,81.82,540,2026-06-24 04:44:18
9669,C,47.81,380,2026-06-24 04:44:21
9670,V,15.37,450,2026-06-24 04:44:26
9671,V,34.8,440,2026-06-24 04:44:27
9672,V,55.5,730,2026-06-24 04:44:28
9673,V,41.49,330,2026-06-24 04:44:31
9674,C,89.82,380,2026-06-24 04:44:36
9675,V,13.95,400,2026-06-24 04:44:38
9676,C,53.53,970,2026-06-24 04:44:39
9677,C,51.29,310,2026-06-24 04:44:40
9678,V,88.7,60,2026-06-24 04:44:45
9679,C,61.63,370,2026-06-24 04:44:50
9680,V,30.64,990,2026-06-24 04:44:54
9681,V,60.8,740,2026-06-24 04:44:59
9682,C,28.91,20,2026-06-24 04:45:03
9683,V,10.01,280,2026-06-24 04:45:04
9684,C,32.99,1000,2026-06-24 04:45:09
9685,V,89.31,50,2026-06-24 04:45:12
9686,V,42.43,190,2026-06-24 04:45:15
9687,V,58.11,850,2026-06-24 04:45:19
9688,V,71.13,430,2026-06-24 04:45:20
9689,C,99.3,470,2026-06-24 04:45:21
9690,V,77.28,790,2026-06-24 04:45:22
9691,V,41.69,890,2026-06-24 04:45:23
9692,C,85.88,350,2026-06-24 04:45:28
9693,C,61.13,310,2026-06-24 04:45:30
9694,V,50.12,90,2026-06-24 04:45:31
9695,V,29.61,660,2026-06-24 04:45:32
9696,C,42.89,100,2026-06-24 04:45:35
9697,V,56.26,200,2026-06-24 04:45:36
9698,C,45.91,330,2026-06-24 04:45:40
9699,V,53.49,310,2026-06-24 04:45:41
9700,V,16.54,30,2026-06-24 04:45:42
9701,C,68.97,360,2026-06-24 04:45:47
9702,C,99.9,580,2026-06-24 04:45:52
9703,V,98.58,440,2026-06-24 04:45:54
9704,C,38.76,350,2026-06-24 04:45:55
9705,V,32.64,130,2026-06-24 04:45:59
9706,V,35.42,550,2026-06-24 04:46:03
9707,C,78.44,340,2026-06-24 04:46:06
9708,C,90.53,560,2026-06-24 04:46:08
9709,C,21.89,740,2026-06-24 04:46:09
9710,V,15.03,60,2026-06-24 04:46:14
9711,C,75.26,290,2026-06-24 04:46:15
9712,V,28.8,40,2026-06-24 04:46:18
9713,V,74.21,150,2026-06-24 04:46:20
9714,C,87.41,880,2026-06-24 04:46:24
9715,C,14.4,240,2026-06-24 04:46:28
9716,V,47.79,950,2026-06-24 04:46:32
9717,C,59.42,210,2026-06-24 04:46:33
9718,V,57.59,820,2026-06-24 04:46:34
9719,C,53.41,620,2026-06-24 04:46:37
9720,C,99.39,130,2026-06-24 04:46:42
9721,V,26.03,810,2026-06-24 04:46:46
9722,C,33.1,520,2026-06-24 04:46:48
9723,V,91.56,810,2026-06-24 04:46:51
9724,V,91.2,290,2026-06-24 04:46:56
9725,C,91.87,270,2026-06-24 04:47:01
9726,C,82.43,170,2026-06-24 04:47:02
9727,V,38.68,840,2026-06-24 04:47:05
9728,C,13.6,600,2026-06-24 04:47:06
9729,C,96.39,630,2026-06-24 04:47:09
9730,C,29.1,290,2026-06-24 04:47:14
9731,V,57.93,830,2026-06-24 04:47:18
9732,C,78.13,120,2026-06-24 04:47:22
9733,C,99.31,340,2026-06-24 04:47:26
9734,V,68.88,850,2026-06-24 04:47:29
9735,C,81.84,110,2026-06-24 04:47:30
9736,V,96.48,580,2026-06-24 04:47:31
9737,C,84.69,150,2026-06-24 04:47:32
9738,C,78.8,520,2026-06-24 04:47:36
9739,C,52.08,910,2026-06-24 04:47:41
9740,C,43.39,110,2026-06-24 04:47:46
9741,V,71.33,700,2026-06-24 04:47:50
9742,C,84.04,790,2026-06-24 04:47:54
9743,V,94.54,270,2026-06-24 04:47:55
9744,V,18.11,660,2026-06-24 04:47:58
9745,C,93.53,490,2026-06-24 04:48:02
9746,C,57.47,300,2026-06-24 04:48:03
9747,C,91.52,240,2026-06-24 04:48:07
9748,V,18.18,980,2026-06-24 04:48:11
9749,C,29.32,580,2026-06-24 04:48:14
9750,C,66.16,920,2026-06-24 04:48:16
9751,V,58.01,80,2026-06-24 04:48:17
9752,C,40.84,130,2026-06-24 04:48:22
9753,C,50.16,570,2026-06-24 04:48:23
9754,C,38.99,330,2026-06-24 04:48:28
9755,C,93.2,120,2026-06-24 04:48:29
9756,C,49.03,610,2026-06-24 04:48:31
9757,V,85.45,590,2026-06-24 04:48:35
9758,C,43.83,140,2026-06-24 04:48:38
9759,C,30.68,960,2026-06-24 04:48:43
9760,V,24.41,810,2026-06-24 04:48:48
9761,C,37.99,220,2026-06-24 04:48:52
9762,V,60.68,970,2026-06-24 04:48:57
9763,V,74.03,30,2026-06-24 04:48:58
9764,C,49.02,910,2026-06-24 04:49:02
9765,C,46.45,920,2026-06-24 04:49:06
9766,V,89.4,160,2026-06-24 04:49:09
9767,C,76.79,980,2026-06-24 04:49:11
9768,C,77.84,510,2026-06-24 04:49:15
9769,C,62.25,620,2026-06-24 04:49:16
9770,C,71.26,870,2026-06-24 04:49:19
9771,V,16.99,910,2026-06-24 04:49:21
9772,C,57.2,270,2026-06-24 04:49:24
9773,C,31.76,150,2026-06-24 04:49:29
9774,V,29.83,970,2026-06-24 04:49:31
9775,C,20.56,270,2026-06-24 04:49:36
9776,V,13.29,510,2026-06-24 04:49:37
9777,V,91.66,600,2026-06-24 04:49:41
9778,V,41.27,280,2026-06-24 04:49:42
9779,V,62.02,960,2026-06-24 04:49:45
9780,V,79.49,650,2026-06-24 04:49:48
9781,V,93.7,860,2026-06-24 04:49:52
9782,V,90.26,410,2026-06-24 04:49:54
9783,C,92.13,830,2026-06-24 04:49:55
9784,V,64.74,560,2026-06-24 04:49:57
9785,C,46.87,880,2026-06-24 04:49:58
9786,C,81.56,640,2026-06-24 04:50:02
9787,C,62.28,570,2026-06-24 04:50:06
9788,C,45.4,800,2026-06-24 04:50:08
9789,V,90.99,250,2026-06-24 04:50:10
9790,V,58.68,640,2026-06-24 04:50:15
9791,V,98.84,530,2026-06-24 04:50:18
9792,V,67.45,530,2026-06-24 04:50:20
9793,C,87.89,800,2026-06-24 04:50:25
9794,C,79.99,30,2026-06-24 04:50:26
9795,C,67.33,670,2026-06-24 04:50:30
9796,C,15.07,290,2026-06-24 04:50:33
9797,V,94.54,710,2026-06-24 04:50:34
9798,C,79.13,950,2026-06-24 04:50:39
9799,C,45.22,760,2026-06-24 04:50:43
9800,C,12.17,390,2026-06-24 04:50:48
9801,C,24.18,900,2026-06-24 04:50:50
9802,C,23.78,510,2026-06-24 04:50:53
9803,C,89.09,120,2026-06-24 04:50:57
9804,V,90.62,910,2026-06-24 04:51:02
9805,C,19.66,120,2026-06-24 04:51:07
9806,V,80.09,440,2026-06-24 04:51:12
9807,V,70.9,570,2026-06-24 04:51:16
9808,V,98.82,20,2026-06-24 04:51:19
9809,C,89.54,140,2026-06-24 04:51:20
9810,V,22.14,70,2026-06-24 04:51:21
9811,C,45.12,110,2026-06-24 04:51:22
9812,V,34.75,980,2026-06-24 04:51:25
9813,V,67.65,910,2026-06-24 04:51:28
9814,V,32.38,890,2026-06-24 04:51:31
9815,V,55.77,560,2026-06-24 04:51:35
9816,C,21.32,940,2026-06-24 04:51:39
9817,V,94.48,960,2026-06-24 04:51:40
9818,V,71.79,400,2026-06-24 04:51:44
9819,C,17.25,460,2026-06-24 04:51:46
9820,C,31.97,1000,2026-06-24 04:51:51
9821,C,68.69,210,2026-06-24 04:51:54
9822,C,60.07,840,2026-06-24 04:51:59
9823,V,87.23,420,2026-06-24 04:52:02
9824,V,83.05,200,2026-06-24 04:52:03
9825,C,55.67,990,2026-06-24 04:52:06
9826,C,85.5,620,2026-06-24 04:52:07
9827,V,75.23,680,2026-06-24 04:52:12
9828,V,35.8,760,2026-06-24 04:52:13
9829,V,84.33,900,2026-06-24 04:52:15
9830,C,66.77,240,2026-06-24 04:52:16
9831,C,64.63,490,2026-06-24 04:52:20
9832,C,43.97,540,2026-06-24 04:52:21
9833,V,79.5,670,2026-06-24 04:52:26
9834,V,93.37,50,2026-06-24 04:52:28
9835,C,30.0,980,2026-06-24 04:52:30
9836,C,17.85,990,2026-06-24 04:52:35
9837,C,33.68,830,2026-06-24 04:52:37
9838,C,95.78,620,2026-06-24 04:52:39
9839,V,61.89,550,2026-06-24 04:52:44
9840,C,48.34,680,2026-06-24 04:52:47
9841,C,88.61,740,2026-06-24 04:52:48
9842,C,98.92,920,2026-06-24 04:52:53
9843,C,75.95,30,2026-06-24 04:52:58
9844,V,28.39,980,2026-06-24 04:53:01
9845,C,13.04,960,2026-06-24 04:53:04
9846,V,86.56,660,2026-06-24 04:53:06
9847,V,18.01,960,2026-06-24 04:53:08
9848,V,77.44,910,2026-06-24 04:53:12
9849,V,46.6,490,2026-06-24 04:53:16
9850,C,88.24,150,2026-06-24 04:53:21
9851,C,46.55,850,2026-06-24 04:53:23
9852,C,30.76,310,2026-06-24 04:53:24
9853,V,95.9,900,2026-06-24 04:53:29
9854,C,62.62,520,2026-06-24 04:53:33
9855,V,61.11,80,2026-06-24 04:53:34
9856,V,63.77,30,2026-06-24 04:53:37
9857,V,55.59,680,2026-06-24 04:53:40
9858,C,26.82,910,2026-06-24 04:53:42
9859,V,55.49,620,2026-06-24 04:53:44
9860,V,51.2,440,2026-06-24 04:53:45
9861,C,80.87,970,2026-06-24 04:53:48
9862,V,14.66,180,2026-06-24 04:53:49
9863,C,63.61,30,2026-06-24 04:53:53
9864,V,96.36,510,2026-06-24 04:53:54
9865,C,54.82,160,2026-06-24 04:53:56
9866,V,12.8,110,2026-06-24 04:53:59
9867,V,50.52,660,2026-06-24 04:54:04
9868,C,62.4,750,2026-06-24 04:54:08
9869,C,77.6,500,2026-06-24 04:54:09
9870,C,60.22,520,2026-06-24 04:54:11
9871,C,37.21,480,2026-06-24 04:54:16
9872,V,63.9,940,2026-06-24 04:54:19
9873,C,76.43,990,2026-06-24 04:54:23
9874,V,33.18,860,2026-06-24 04:54:26
9875,V,12.31,30,2026-06-24 04:54:30
9876,V,83.15,620,2026-06-24 04:54:31
9877,V,81.82,50,2026-06-24 04:54:34
9878,C,94.49,590,2026-06-24 04:54:39
9879,V,79.2,750,2026-06-24 04:54:42
9880,C,87.05,280,2026-06-24 04:54:44
